sequence_1,sequence_2,morphological_distance,phylogenetic_distance
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Camelus_dromedarius_XP_031324878.1_CMRF35-like_molecule_2_isoform_X1|IPR003599|IG_3c|40-145,17.185440715036474,1.3028979107961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Camelus_dromedarius_XP_064351647.1_CMRF35-like_molecule_7_isoform_X1|IPR003599|IG_3c|21-122,6.984685085610858,1.1013117328161002
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Camelus_ferus_XP_014407263.1_CMRF35-like_molecule_7_isoform_X1|IPR003599|IG_3c|21-122,6.727643965901148,1.10131173285671
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Camelus_ferus_XP_032312784.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|37-138,3.9677273760510916,1.0068042390861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Camelus_ferus_XP_032312794.1_CMRF35-like_molecule_2_isoform_X1|IPR003599|IG_3c|40-145,17.008116581367624,1.302897910716001
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Camelus_ferus_XP_032312797.1_CMRF35-like_molecule_5|IPR003599|IG_3c|26-127,5.199485321935191,1.0068042391361
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Camelus_ferus_XP_032312800.1_CMRF35-like_molecule_6_isoform_X1|IPR003599|IG_3c|28-129,20.36879204926471,1.4194255641461
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Camelus_ferus_XP_032312806.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|28-129,20.284838250499206,1.4194255641461
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Capra_hircus_KAJ1072059.1_hypothetical_protein_K5549_013926|IPR003599|IG_3c|26-128,21.842338259747077,0.33778094462999997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Capra_hircus_XFF88777.1_hypothetical_protein_AB1E18_014996|IPR003599|IG_3c|21-131,39.475718763762714,1.58608234287684
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Capricornis_sumatraensis_XP_068832171.1_CMRF35-like_molecule_1|IPR003599|IG_3c|85-187,20.752442753002047,0.33778094461999997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Capricornis_sumatraensis_XP_068833624.1_CMRF35-like_molecule_2|IPR003599|IG_3c|20-125,21.883610328325528,1.30289791077552
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Capricornis_sumatraensis_XP_068833626.1_CMRF35-like_molecule_6|IPR003599|IG_3c|28-129,21.83978308137746,1.4194255641861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Capricornis_sumatraensis_XP_068834610.1_protein_CD300H-like_isoform_X1|IPR003599|IG_3c|21-131,40.048588486371784,1.58608234287684
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Capricornis_sumatraensis_XP_068835137.1_CMRF35-like_molecule_8|IPR003599|IG_3c|28-131,22.647557265143526,1.41942556419768
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_canadensis_XP_043312487.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|28-129,20.422118661922383,1.4194255641861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_canadensis_XP_043312669.1_CMRF35-like_molecule_7_isoform_X1|IPR003599|IG_3c|21-122,7.074009371784067,1.1013117327967
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_canadensis_XP_043312808.1_CMRF35-like_molecule_6_isoform_X1|IPR003599|IG_3c|28-129,19.712138944915605,1.4194255642361
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_canadensis_XP_043313188.1_CMRF35-like_molecule_5|IPR003599|IG_3c|26-127,3.530691216039651,0.4061402037661
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_canadensis_XP_043313294.1_CMRF35-like_molecule_6|IPR003599|IG_3c|28-127,21.38137835092677,1.419425564187999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_canadensis_XP_043313397.1_CMRF35-like_molecule_5|IPR003599|IG_3c|26-127,4.141194381702962,0.40611479372000003
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_canadensis_XP_043313680.1_CMRF35-like_molecule_2|IPR003599|IG_3c|21-126,22.94022746492877,1.30289791070543
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_canadensis_XP_043313918.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,3.698401891695048,0.40611479372299997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_elaphus_XP_043761506.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,4.010271924916821,0.40611479372000003
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_elaphus_XP_043761545.1_CMRF35-like_molecule_2|IPR003599|IG_3c|21-126,22.9402277056947,1.30289791070543
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_elaphus_XP_043761546.1_CMRF35-like_molecule_5|IPR003599|IG_3c|26-127,3.5877392122410328,0.40611479373
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_elaphus_XP_043761547.1_CMRF35-like_molecule_6|IPR003599|IG_3c|28-127,21.38137834210118,1.419425564187999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_elaphus_XP_043761550.1_CMRF35-like_molecule_6_isoform_X1|IPR003599|IG_3c|28-127,41.467077224737395,1.4194255641961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_elaphus_XP_043761552.1_CMRF35-like_molecule_5_isoform_X1|IPR003599|IG_3c|26-127,3.219086855463095,0.40611479372299997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_elaphus_XP_043761560.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|28-129,20.386166408095015,1.4194255641861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Cervus_hanglu_yarkandensis_KAF4012922.1_hypothetical_protein_G4228_003722|IPR003599|IG_3c|27-128,4.306236830746984,0.40611479372
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_060997258.1_CMRF35-like_molecule_5|IPR003599|IG_3c|26-127,3.69041565401749,0.40611479372000003
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_060997260.1_CMRF35-like_molecule_6|IPR003599|IG_3c|28-127,41.11691314409967,1.4194255641961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000883.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,3.4604972275175836,0.40611479373
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000898.1_CMRF35-like_molecule_2|IPR003599|IG_3c|21-126,23.210823091908125,1.3028979107361
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000899.1_CMRF35-like_molecule_5|IPR003599|IG_3c|26-127,4.401272249875422,0.4061402037661
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000900.1_CMRF35-like_molecule_9_isoform_X1|IPR003599|IG_3c|26-127,3.846592098480391,0.40611479373
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000905.1_protein_CD300H-like_isoform_X1|IPR003599|IG_3c|25-135,38.76305249388796,1.5860823429160997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000909.1_CMRF35-like_molecule_6|IPR003599|IG_3c|28-129,20.48435009586797,1.4194255641871
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000920.1_CMRF35-like_molecule_6_isoform_X1|IPR003599|IG_3c|28-127,21.24681364887507,1.4194255641761
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000925.1_CMRF35-like_molecule_7_isoform_X1|IPR003599|IG_3c|21-122,7.379294406436206,1.1013117327961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Dama_dama_XP_061000928.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|28-129,20.18329560232924,1.4194255641861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Delphinapterus_leucas_XP_022445411.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-121,8.788409748848638,0.6530688626861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Delphinapterus_leucas_XP_022445422.1_CMRF35-like_molecule_8_isoform_X3|IPR003599|IG_3c|28-127,21.556717952122572,1.41942556419572
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Delphinus_delphis_XP_059852801.1_CMRF35-like_molecule_8|IPR003599|IG_3c|37-136,21.49829140228372,1.41942556418631
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Delphinus_delphis_XP_059854658.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,8.373015149677299,0.6530688626890999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Eschrichtius_robustus_XP_068386991.1_CMRF35-like_molecule_1|IPR003599|IG_3c|13-112,7.671565711877946,0.6530688626861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Eschrichtius_robustus_XP_068387303.1_CMRF35-like_molecule_8|IPR003599|IG_3c|28-127,21.0809282481258,1.4194255641961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Eubalaena_glacialis_XP_061031663.1_CMRF35-like_molecule_1|IPR003599|IG_3c|21-120,9.107819975264508,0.6530688626961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Eubalaena_glacialis_XP_061031968.1_CMRF35-like_molecule_8|IPR003599|IG_3c|28-129,20.086123697111123,1.4194255642261
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Globicephala_melas_XP_030693429.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,7.024475531348501,0.6530688626860999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Globicephala_melas_XP_060146346.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|37-138,20.566156381992048,1.4194255641861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Hippopotamus_amphibius_kiboko_XP_057569858.1_CMRF35-like_molecule_3|IPR003599|IG_3c|14-115,5.276237794073035,0.6530688626660999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Hippopotamus_amphibius_kiboko_XP_057569859.1_CMRF35-like_molecule_6|IPR003599|IG_3c|28-131,25.5578255207512,1.41942556418768
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Hippopotamus_amphibius_kiboko_XP_057569860.1_CMRF35-like_molecule_7|IPR003599|IG_3c|21-122,5.9855760002312755,1.1013117328161002
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Hippopotamus_amphibius_kiboko_XP_057572311.1_CMRF35-like_molecule_8|IPR003599|IG_3c|28-131,22.38050716378889,1.41942556418768
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Hippopotamus_amphibius_kiboko_XP_057572374.1_CMRF35-like_molecule_1_isoform_X2|IPR003599|IG_3c|26-127,4.06181754456561,0.6530688626561
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Hippopotamus_amphibius_kiboko_XP_057572894.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,4.699603852509056,0.6530688626660999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Kogia_breviceps_XP_066877152.1_CMRF35-like_molecule_8_isoform_X2|IPR003599|IG_3c|100-199,8.422912067805497,0.6530688626461
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Lagenorhynchus_albirostris_XP_059991213.1_CMRF35-like_molecule_1|IPR003599|IG_3c|22-123,6.938394103917609,0.6530688626860999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Lagenorhynchus_albirostris_XP_059991228.1_CMRF35-like_molecule_8|IPR003599|IG_3c|37-136,21.478437301674298,1.4194255641815399
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Lagenorhynchus_obliquidens_XP_026936362.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|37-138,20.500219101847257,1.4194255641815399
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Lagenorhynchus_obliquidens_XP_026936368.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,8.313462502884002,0.6530688626870998
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Monodon_monoceros_XP_029068834.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|28-127,21.5567179601733,1.41942556419572
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Monodon_monoceros_XP_029068946.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-121,8.838636525431932,0.6530688626860999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Moschus_berezovskii_XP_055254043.1_CMRF35-like_molecule_7_isoform_X1|IPR003599|IG_3c|26-127,3.230026092754375,0.24013313709
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Moschus_berezovskii_XP_055264633.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,2.8185733541608147,0.24013313709
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Moschus_berezovskii_XP_055264639.1_CMRF35-like_molecule_2_isoform_X1|IPR003599|IG_3c|42-147,22.951743188784405,1.3028979107961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Moschus_berezovskii_XP_055264641.1_protein_CD300H-like|IPR003599|IG_3c|21-131,37.800410657824294,1.5860823429361
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Moschus_berezovskii_XP_055264642.1_CMRF35-like_molecule_6_isoform_X1|IPR003599|IG_3c|28-129,20.975300592842988,1.41942556419768
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Moschus_berezovskii_XP_055264648.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|28-129,21.39041183058435,1.41942556419768
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_muntjak_KAB0338238.1_hypothetical_protein_FD754_024718|IPR003599|IG_3c|28-129,20.347245230205775,1.4194255641851001
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_muntjak_KAB0338243.1_hypothetical_protein_FD754_024714|IPR003599|IG_3c|28-129,20.34724567248493,1.4194255641851001
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_muntjak_KAB0356984.1_hypothetical_protein_FD754_001140|IPR003599|IG_3c|23-124,20.809789526709533,1.4194255642161
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_muntjak_KAB0366459.1_hypothetical_protein_FD754_010615|IPR003599|IG_3c|6-111,23.06528239326504,1.3028979107361
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_muntjak_KAB0366461.1_hypothetical_protein_FD754_010617|IPR003599|IG_3c|56-157,20.183532476569724,1.4194255641961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_reevesi_KAB0366909.1_hypothetical_protein_FD755_020233|IPR003599|IG_3c|33-134,7.223944184670325,1.1013117327961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_reevesi_KAB0366910.1_hypothetical_protein_FD755_020234|IPR003599|IG_3c|56-157,20.29101580180178,1.4194255641961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_reevesi_KAB0367267.1_hypothetical_protein_FD755_020591|IPR003599|IG_3c|32-142,37.13539097307742,1.5860823429160997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_reevesi_KAB0367268.1_hypothetical_protein_FD755_020592|IPR003599|IG_3c|28-129,20.347245140542608,1.4194255641851001
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_reevesi_XP_065765423.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,4.034366623409983,0.5432688666561
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_reevesi_XP_065765933.1_CMRF35-like_molecule_5|IPR003599|IG_3c|87-188,3.360155699988778,0.4061402037561
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_reevesi_XP_065765934.1_CMRF35-like_molecule_5|IPR003599|IG_3c|26-127,4.471508585729324,0.5432688666561
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Muntiacus_reevesi_XP_065765954.1_CMRF35-like_molecule_8|IPR003599|IG_3c|28-129,20.61695100283414,1.4194255642161
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Neophocaena_asiaeorientalis_asiaeorientalis_XP_024616454.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-121,8.374564286391562,0.6530688626960999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Neophocaena_asiaeorientalis_asiaeorientalis_XP_024616598.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|102-201,21.51170127907258,1.4194255641661
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Odocoileus_virginianus_texanus_XP_020728391.1_CMRF35-like_molecule_7|IPR003599|IG_3c|21-122,6.666658795176107,1.1013117327861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Odocoileus_virginianus_texanus_XP_020728421.1_CMRF35-like_molecule_1_isoform_X2|IPR003599|IG_3c|22-123,5.380216609643101,0.40611479376000004
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Odocoileus_virginianus_texanus_XP_020728423.1_CMRF35-like_molecule_6|IPR003599|IG_3c|28-127,41.54657185027168,1.4194255641861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Odocoileus_virginianus_texanus_XP_020772219.1_CMRF35-like_molecule_2|IPR003599|IG_3c|21-126,22.278283081011914,1.3028979107861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Orcinus_orca_XP_012390602.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-123,6.8195660982718085,0.6530688626860999
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Orcinus_orca_XP_033294316.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|37-136,21.513650594189986,1.4194255641861
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Oryx_dammah_XP_040100414.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|28-129,22.129816708728494,1.4194255641961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Oryx_dammah_XP_040100416.1_protein_CD300H-like_isoform_X1|IPR003599|IG_3c|53-163,38.13588064449853,1.5860823428768398
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Oryx_dammah_XP_040100419.1_CMRF35-like_molecule_7|IPR003599|IG_3c|21-122,6.31019635090225,1.1013117328061
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Oryx_dammah_XP_040100420.1_CMRF35-like_molecule_5|IPR003599|IG_3c|26-127,3.6177366774718696,0.33778094461999997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Oryx_dammah_XP_040100421.1_CMRF35-like_molecule_2|IPR003599|IG_3c|21-126,22.074449827927022,1.3028979108261
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovibos_moschatus_KAL1287091.1_CD300A|IPR003599|IG_3c|28-131,24.357496137513596,1.41942556419768
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovibos_moschatus_KAL1287092.1_CD300C|IPR003599|IG_3c|28-129,20.905578278449763,1.4194255641961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovibos_moschatus_KAL1287093.1_CD300E|IPR003599|IG_3c|21-126,21.98572656731138,1.30289791077552
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovibos_moschatus_KAL1287094.1_CD300H|IPR003599|IG_3c|21-131,38.89649157115999,1.5860823428868398
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovis_ammon_polii_KAI4533938.1_hypothetical_protein_MG293_016957|IPR003599|IG_3c|598-699,21.373651497286147,1.4194255641961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovis_aries_KAG5202832.1_hypothetical_protein_JEQ12_002415|IPR003599|IG_3c|21-126,21.912062859574487,1.3028979107261
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovis_aries_XDC60029.1_hypothetical_protein_R6Z07M_011211|IPR003599|IG_3c|26-128,22.338483124341433,0.33778094462999997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovis_aries_XDC80075.1_hypothetical_protein_R6Z07F_011248|IPR003599|IG_3c|21-122,6.698834271383702,1.1013117328061
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovis_aries_XP_027829838.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|22-122,22.335991008379708,0.33778094464999997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Ovis_aries_XP_042112342.1_CMRF35-like_molecule_8_isoform_X1|IPR003599|IG_3c|26-128,21.79707295176601,0.33778094462999997
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Phacochoerus_africanus_XP_047614077.1_protein_CD300H-like_isoform_X1|IPR003599|IG_3c|84-194,37.0902779090996,1.5860823429361
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Phacochoerus_africanus_XP_047614471.1_CMRF35-like_molecule_5_isoform_X1|IPR003599|IG_3c|26-127,4.950600407889026,1.1916635184461
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Phacochoerus_africanus_XP_047614567.1_CMRF35-like_molecule_1_isoform_X1|IPR003599|IG_3c|49-150,4.659873456231961,1.1916635184461
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Phacochoerus_africanus_XP_047614673.1_CMRF35-like_molecule_8|IPR003599|IG_3c|28-128,15.780132660525192,1.4194255640961
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Phocoena_phocoena_XP_065752523.1_CMRF35-like_molecule_1|IPR003599|IG_3c|14-113,8.403064957601739,0.6530688626938899
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Phocoena_phocoena_XP_065753509.1_CMRF35-like_molecule_8|IPR003599|IG_3c|28-127,21.55671784137326,1.41942556419572
Bos_mutus_MXQ87037.1_hypothetical_protein_E5288_WYG007651|IPR003599|IG_3c|22-123,Phocoena_sinus_ENSPSNT00000024468.1|IPR003599|IG_3c|22-122,28.59022479032222,2.0000000000361
